1	GCF_003994695.1_ASM399469v1_genomic.fna.gz	NZ_CP034700.1:940594-941601	senterica	4762
2	GCF_002211865.1_ASM221186v1_genomic.fna.gz	NZ_CP022139.1:1045036-1047079	senterica	1121
3	GCF_002211865.1_ASM221186v1_genomic.fna.gz	NZ_CP022139.1:1055125-1055703	senterica	1121
4	GCF_001623775.1_ASM162377v1_genomic.fna.gz	NZ_CP014983.1:987205-988699	senterica	19
5	GCF_001623775.1_ASM162377v1_genomic.fna.gz	NZ_CP014983.1:1004829-1006019	senterica	19
6	GCF_001623775.1_ASM162377v1_genomic.fna.gz	NZ_CP014983.1:1006093-1006671	senterica	19
7	GCF_003571625.1_ASM357162v1_genomic.fna.gz	NZ_CP032194.1:2132012-2134482	senterica	14
8	GCF_003571625.1_ASM357162v1_genomic.fna.gz	NZ_CP032194.1:2151026-2152275	senterica	14
9	GCF_003571625.1_ASM357162v1_genomic.fna.gz	NZ_CP032194.1:2152288-2153659	senterica	14
10	GCF_003864035.1_ASM386403v1_genomic.fna.gz	NZ_CP034233.1:304684-306484	senterica	290
11	GCF_003864035.1_ASM386403v1_genomic.fna.gz	NZ_CP034233.1:322732-323921	senterica	290
12	GCF_000626375.1_ASM62637v1_genomic.fna.gz	NZ_CP007254.1:2950778-2951356	senterica	11
13	GCF_000626375.1_ASM62637v1_genomic.fna.gz	NZ_CP007254.1:2967509-2968269	senterica	11
14	GCF_900635725.1_32752_C01_genomic.fna.gz	NZ_LR134159.1:909164-911696	senterica	2882
15	GCF_000626195.1_ASM62619v1_genomic.fna.gz	NZ_CP007245.1:2951952-2952530	senterica	11
15	GCF_000626195.1_ASM62619v1_genomic.fna.gz	NZ_CP007245.1:2968683-2969382	senterica	11
16	GCF_000715155.1_ASM71515v2_genomic.fna.gz	NZ_CP007804.1:2990138-2990716	senterica	19
17	GCF_000715155.1_ASM71515v2_genomic.fna.gz	NZ_CP007804.1:2990729-2991614	senterica	19
18	GCF_000715155.1_ASM71515v2_genomic.fna.gz	NZ_CP007804.1:3007745-3009361	senterica	19
19	GCF_000973665.2_ASM97366v2_genomic.fna.gz	NZ_CP007540.2:965959-967391	senterica	138
20	GCF_000973665.2_ASM97366v2_genomic.fna.gz	NZ_CP007540.2:984152-986316	senterica	138
21	GCF_000020745.1_ASM2074v1_genomic.fna.gz	NC_011094.1:2981948-2982709	senterica	-
22	GCF_000020745.1_ASM2074v1_genomic.fna.gz	NC_011094.1:2999468-3000531	senterica	-
23	GCF_003324955.1_ASM332495v1_genomic.fna.gz	NZ_CP030207.1:940277-940609	senterica	10
24	GCF_000430125.1_ASM43012v1_genomic.fna.gz	NC_021818.1:4009022-4011128	senterica	286
25	GCF_000430125.1_ASM43012v1_genomic.fna.gz	NC_021818.1:4028360-4028938	senterica	286
26	GCF_003718015.1_ASM371801v1_genomic.fna.gz	NZ_CP029914.1:2882030-2882425	senterica	2
27	GCF_000750475.1_ASM75047v1_genomic.fna.gz	NZ_CP009083.1:2954566-2955144	senterica	11
27	GCF_000750475.1_ASM75047v1_genomic.fna.gz	NZ_CP009083.1:2971297-2972057	senterica	11
27	GCF_003718235.1_ASM371823v1_genomic.fna.gz	NZ_CP029918.1:2880245-2880689	senterica	2209
28	GCF_001623705.1_ASM162370v1_genomic.fna.gz	NZ_CP014981.1:989422-991587	senterica	19
29	GCF_001623705.1_ASM162370v1_genomic.fna.gz	NZ_CP014981.1:1007718-1008053	senterica	19
30	GCF_001623705.1_ASM162370v1_genomic.fna.gz	NZ_CP014981.1:1008127-1008522	senterica	19
31	GCF_004126495.1_ASM412649v1_genomic.fna.gz	NZ_CP034074.1:4027089-4027789	senterica	432
32	GCF_003718035.1_ASM371803v1_genomic.fna.gz	NZ_CP029915.1:2900819-2901214	senterica	1
32	GCF_001931555.1_ASM193155v1_genomic.fna.gz	NZ_CP016406.1:1223299-1224916	senterica	32
33	GCF_001931555.1_ASM193155v1_genomic.fna.gz	NZ_CP016406.1:1241197-1242871	senterica	32
34	GCF_003718135.1_ASM371813v1_genomic.fna.gz	NZ_CP029902.1:2923882-2924277	senterica	2
34	GCF_000623735.2_ASM62373v2_genomic.fna.gz	NZ_CP007286.2:2961369-2961886	senterica	11
35	GCF_000623735.2_ASM62373v2_genomic.fna.gz	NZ_CP007286.2:2978039-2978677	senterica	11
36	GCF_003325155.1_ASM332515v1_genomic.fna.gz	NZ_CP030211.1:968950-969892	senterica	808
37	GCF_003325155.1_ASM332515v1_genomic.fna.gz	NZ_CP030211.1:986438-987748	senterica	808
38	GCF_003717575.1_ASM371757v1_genomic.fna.gz	NZ_CP029956.1:2918672-2919067	senterica	2
38	GCF_900184385.1_STMU2UK_genomic.fna.gz	NZ_LT855376.1:3032001-3032518	senterica	313
39	GCF_900184385.1_STMU2UK_genomic.fna.gz	NZ_LT855376.1:3032531-3033416	senterica	313
40	GCF_900184385.1_STMU2UK_genomic.fna.gz	NZ_LT855376.1:3049547-3050736	senterica	313
41	GCF_001692635.1_ASM169263v1_genomic.fna.gz	NZ_CP016586.1:3003622-3004078	senterica	15
42	GCF_001692635.1_ASM169263v1_genomic.fna.gz	NZ_CP016586.1:3004091-3005291	senterica	15
43	GCF_001692635.1_ASM169263v1_genomic.fna.gz	NZ_CP016586.1:3021548-3022370	senterica	15
44	GCF_003717995.1_ASM371799v1_genomic.fna.gz	NZ_CP029875.1:2901163-2901558	senterica	1
44	GCF_002741905.1_ASM274190v1_genomic.fna.gz	NZ_CP024168.1:1028107-1029539	senterica	319
45	GCF_002741905.1_ASM274190v1_genomic.fna.gz	NZ_CP024168.1:1046161-1050034	senterica	319
46	GCF_000330485.2_ASM33048v2_genomic.fna.gz	NZ_CP012347.1:3855035-3855184	senterica	-
47	GCF_000330485.2_ASM33048v2_genomic.fna.gz	NZ_CP012347.1:3871329-3871722	senterica	-
48	GCF_003325035.1_ASM332503v1_genomic.fna.gz	NZ_CP030180.1:3988862-3989745	senterica	2830
49	GCF_000007545.1_ASM754v1_genomic.fna.gz	NC_004631.1:2912040-2912435	senterica	1
49	GCF_000009505.1_ASM950v1_genomic.fna.gz	NC_011294.1:2961369-2961886	senterica	11
49	GCF_000009505.1_ASM950v1_genomic.fna.gz	NC_011294.1:2978039-2978677	senterica	11
49	GCF_001357935.2_80_2002_genomic.fna.gz	NZ_LT904891.1:1534841-1535236	senterica	2
49	GCF_002984035.1_ASM298403v1_genomic.fna.gz	NZ_CP027412.1:4062879-4063335	senterica	15
49	GCF_002984035.1_ASM298403v1_genomic.fna.gz	NZ_CP027412.1:4063348-4064542	senterica	15
50	GCF_002984035.1_ASM298403v1_genomic.fna.gz	NZ_CP027412.1:4080798-4081498	senterica	15
51	GCF_000626095.2_ASM62609v2_genomic.fna.gz	NZ_CP007434.2:2961369-2961886	senterica	11
51	GCF_000626095.2_ASM62609v2_genomic.fna.gz	NZ_CP007434.2:2978039-2978677	senterica	11
51	GCF_001623725.1_ASM162372v1_genomic.fna.gz	NZ_CP014969.1:1033597-1035212	senterica	19
52	GCF_001623725.1_ASM162372v1_genomic.fna.gz	NZ_CP014969.1:1051343-1051982	senterica	19
53	GCF_000623475.1_ASM62347v2_genomic.fna.gz	NZ_CP007292.1:2961369-2961886	senterica	11
53	GCF_000623475.1_ASM62347v2_genomic.fna.gz	NZ_CP007292.1:2978039-2978677	senterica	11
53	GCF_001989635.1_ASM198963v1_genomic.fna.gz	NZ_CP019442.1:2879238-2880732	senterica	34
53	GCF_001989635.1_ASM198963v1_genomic.fna.gz	NZ_CP019442.1:2896862-2898174	senterica	34
54	GCF_001989635.1_ASM198963v1_genomic.fna.gz	NZ_CP019442.1:2898248-2898765	senterica	34
55	GCF_000486915.2_ASM48691v2_genomic.fna.gz	NZ_CP019183.1:1007509-1008524	senterica	3016
56	GCF_000486915.2_ASM48691v2_genomic.fna.gz	NZ_CP019183.1:1025196-1032785	senterica	3016
57	GCF_001048375.2_M223_genomic.fna.gz	NZ_LT904854.1:947395-947790	senterica	2
58	GCF_000487515.2_ASM48751v2_genomic.fna.gz	NZ_CP019177.1:967151-969132	senterica	292
59	GCF_000487515.2_ASM48751v2_genomic.fna.gz	NZ_CP019177.1:985688-988464	senterica	292
60	GCF_003717615.1_ASM371761v1_genomic.fna.gz	NZ_CP029861.1:2902534-2902929	senterica	1
60	GCF_000486165.2_ASM48616v2_genomic.fna.gz	NZ_CP017727.1:944743-946114	senterica	97
61	GCF_000486165.2_ASM48616v2_genomic.fna.gz	NZ_CP017727.1:962807-965337	senterica	97
62	GCF_003030285.1_ASM303028v1_genomic.fna.gz	NZ_CP028199.1:1974244-1974639	senterica	19
63	GCF_003030285.1_ASM303028v1_genomic.fna.gz	NZ_CP028199.1:1974652-1975781	senterica	19
64	GCF_003030285.1_ASM303028v1_genomic.fna.gz	NZ_CP028199.1:1991912-1993894	senterica	19
65	GCF_003325335.1_ASM332533v1_genomic.fna.gz	NZ_CP030024.1:951329-952701	senterica	329
66	GCF_003325335.1_ASM332533v1_genomic.fna.gz	NZ_CP030024.1:968987-970481	senterica	329
67	GCF_000280315.2_ASM28031v2_genomic.fna.gz	NZ_CP007598.1:4565717-4566295	senterica	11
67	GCF_000280315.2_ASM28031v2_genomic.fna.gz	NZ_CP007598.1:4582446-4582964	senterica	11
68	GCF_000623275.1_ASM62327v1_genomic.fna.gz	NZ_CP007263.1:2953840-2954418	senterica	-
68	GCF_000623275.1_ASM62327v1_genomic.fna.gz	NZ_CP007263.1:2970571-2971331	senterica	-
68	GCF_002211585.1_ASM221158v1_genomic.fna.gz	NZ_CP022117.1:983095-983735	senterica	4976
69	GCF_002211585.1_ASM221158v1_genomic.fna.gz	NZ_CP022117.1:992218-992857	senterica	4976
70	GCF_003717455.1_ASM371745v1_genomic.fna.gz	NZ_CP029938.1:2840853-2841248	senterica	1
70	GCF_001361075.2_Ty585_genomic.fna.gz	NZ_LT904852.1:3717988-3718383	senterica	1
70	GCF_002760995.1_ASM276099v1_genomic.fna.gz	NZ_CP018645.1:4295617-4296195	senterica	11
70	GCF_002760995.1_ASM276099v1_genomic.fna.gz	NZ_CP018645.1:4312348-4313047	senterica	11
70	GCF_002211825.1_ASM221182v1_genomic.fna.gz	NZ_CP022135.1:952013-955949	senterica	1260
71	GCF_003324795.1_ASM332479v1_genomic.fna.gz	NZ_CP029992.1:3084437-3085747	senterica	2403
72	GCF_003324795.1_ASM332479v1_genomic.fna.gz	NZ_CP029992.1:3101816-3103556	senterica	2403
73	GCF_003324795.1_ASM332479v1_genomic.fna.gz	NZ_CP029992.1:4227646-4227920	senterica	2403
74	GCF_003641325.1_ASM364132v1_genomic.fna.gz	NZ_CP032817.1:925740-927051	senterica	413
75	GCF_003641325.1_ASM364132v1_genomic.fna.gz	NZ_CP032817.1:936813-937513	senterica	413
76	GCF_001362195.2_H12ESR00755-001A_genomic.fna.gz	NZ_LT905142.1:3416949-3417344	senterica	1
76	GCF_003181075.1_ASM318107v1_genomic.fna.gz	NZ_CP029593.1:638297-638936	senterica	19
77	GCF_003181075.1_ASM318107v1_genomic.fna.gz	NZ_CP029593.1:655067-656682	senterica	19
78	GCF_001359015.2_129_0238_genomic.fna.gz	NZ_LT904888.1:1489611-1490006	senterica	1
78	GCF_002761395.1_ASM276139v1_genomic.fna.gz	NZ_CP017973.1:966654-967659	senterica	138
79	GCF_002761395.1_ASM276139v1_genomic.fna.gz	NZ_CP017973.1:984420-986584	senterica	138
79	GCF_001623685.1_ASM162368v1_genomic.fna.gz	NZ_CP014967.1:1032557-1034172	senterica	19
79	GCF_001623685.1_ASM162368v1_genomic.fna.gz	NZ_CP014967.1:1050303-1050942	senterica	19
79	GCF_900478195.1_47297_E02_genomic.fna.gz	NZ_LS483475.1:974523-974980	senterica	1110
80	GCF_900478195.1_47297_E02_genomic.fna.gz	NZ_LS483475.1:2172022-2172600	senterica	1110
81	GCF_003717835.1_ASM371783v1_genomic.fna.gz	NZ_CP029888.1:2902003-2902398	senterica	1
81	GCF_900636155.1_39111_D01_genomic.fna.gz	NZ_LR134232.1:3557691-3559370	senterica	26
82	GCF_900636155.1_39111_D01_genomic.fna.gz	NZ_LR134232.1:3575539-3576727	senterica	26
83	GCF_002761415.1_ASM276141v1_genomic.fna.gz	NZ_CP017974.1:1069155-1070711	senterica	81
84	GCF_002761415.1_ASM276141v1_genomic.fna.gz	NZ_CP017974.1:1086845-1087545	senterica	81
85	GCF_003312565.1_ASM331256v1_genomic.fna.gz	NZ_CP030794.1:154184-154701	senterica	11
85	GCF_003312565.1_ASM331256v1_genomic.fna.gz	NZ_CP030794.1:170854-171492	senterica	11
85	GCF_004135835.1_ASM413583v1_genomic.fna.gz	NZ_CP026713.1:4318677-4319315	senterica	11
86	GCF_004135835.1_ASM413583v1_genomic.fna.gz	NZ_CP026713.1:4335468-4335985	senterica	11
87	GCF_000505365.2_ASM50536v2_genomic.fna.gz	NZ_CP012833.1:908257-909567	senterica	367
88	GCF_000505365.2_ASM50536v2_genomic.fna.gz	NZ_CP012833.1:926272-927765	senterica	367
89	GCF_001576275.1_ASM157627v1_genomic.fna.gz	NZ_CP014356.1:3106597-3107114	senterica	302
89	GCF_001576275.1_ASM157627v1_genomic.fna.gz	NZ_CP014356.1:3107127-3108012	senterica	302
89	GCF_001576275.1_ASM157627v1_genomic.fna.gz	NZ_CP014356.1:3124143-3124904	senterica	302
90	GCF_003717535.1_ASM371753v1_genomic.fna.gz	NZ_CP029954.1:2902630-2903025	senterica	1
90	GCF_003718075.1_ASM371807v1_genomic.fna.gz	NZ_CP029920.1:2901196-2901591	senterica	1
90	GCF_003717855.1_ASM371785v1_genomic.fna.gz	NZ_CP029881.1:2918548-2918943	senterica	2
90	GCF_000742815.1_ASM74281v1_genomic.fna.gz	NZ_CP007639.1:3255147-3255481	senterica	68
91	GCF_000341425.1_ASM34142v1_genomic.fna.gz	NC_020307.1:3904717-3905662	senterica	24
92	GCF_000341425.1_ASM34142v1_genomic.fna.gz	NC_020307.1:3915193-3915649	senterica	24
93	GCF_002209225.1_ASM220922v2_genomic.fna.gz	NZ_CP022070.1:2265486-2266857	senterica	19
94	GCF_002209225.1_ASM220922v2_genomic.fna.gz	NZ_CP022070.1:2282988-2283507	senterica	19
95	GCF_002209225.1_ASM220922v2_genomic.fna.gz	NZ_CP022070.1:2283581-2284159	senterica	19
95	GCF_003030125.1_ASM303012v1_genomic.fna.gz	NZ_CP028172.1:2976460-2977892	senterica	142
96	GCF_003030125.1_ASM303012v1_genomic.fna.gz	NZ_CP028172.1:2994455-2995522	senterica	142
97	GCF_001973275.2_ASM197327v2_genomic.fna.gz	NZ_CP022003.1:940997-941757	senterica	11
98	GCF_001973275.2_ASM197327v2_genomic.fna.gz	NZ_CP022003.1:957910-958488	senterica	11
99	GCF_003710145.1_ASM371014v1_genomic.fna.gz	NZ_CP033344.1:920106-920684	senterica	3613
100	GCF_003710145.1_ASM371014v1_genomic.fna.gz	NZ_CP033344.1:936819-938741	senterica	3613
101	GCF_001647045.1_ASM164704v1_genomic.fna.gz	NZ_CP011942.1:2955046-2955624	senterica	11
101	GCF_001647045.1_ASM164704v1_genomic.fna.gz	NZ_CP011942.1:2971777-2972476	senterica	11
101	GCF_000442415.1_ASM44241v1_genomic.fna.gz	NC_021902.1:4080469-4082084	senterica	45
102	GCF_000442415.1_ASM44241v1_genomic.fna.gz	NC_021902.1:4098753-4099939	senterica	45
103	GCF_900475825.1_46693_H02_genomic.fna.gz	NZ_LS483419.1:952973-953978	senterica	26
104	GCF_900475825.1_46693_H02_genomic.fna.gz	NZ_LS483419.1:970147-971887	senterica	26
105	GCF_002761075.1_ASM276107v1_genomic.fna.gz	NZ_CP018659.1:1846639-1847217	senterica	11
105	GCF_002761075.1_ASM276107v1_genomic.fna.gz	NZ_CP018659.1:1863370-1864069	senterica	11
105	GCF_000272815.2_ASM27281v2_genomic.fna.gz	NZ_CP009561.1:170135-171201	senterica	-
106	GCF_000272815.2_ASM27281v2_genomic.fna.gz	NZ_CP009561.1:187870-188629	senterica	-
107	GCF_003589805.1_ASM358980v1_genomic.fna.gz	NZ_CP032387.1:1175318-1175589	senterica	10
108	GCF_003718095.1_ASM371809v1_genomic.fna.gz	NZ_CP029922.1:2901136-2901531	senterica	1
108	GCF_001953035.1_ASM195303v1_genomic.fna.gz	NZ_CP019179.1:940294-940626	senterica	4406
108	GCF_002983965.1_ASM298396v1_genomic.fna.gz	NZ_CP027414.1:1827920-1829536	senterica	19
109	GCF_002983965.1_ASM298396v1_genomic.fna.gz	NZ_CP027414.1:1845667-1846491	senterica	19
110	GCF_002983965.1_ASM298396v1_genomic.fna.gz	NZ_CP027414.1:1846565-1847143	senterica	19
110	GCF_900475965.1_46693_F02_genomic.fna.gz	NZ_LS483434.1:970667-972038	senterica	1027
111	GCF_900475965.1_46693_F02_genomic.fna.gz	NZ_LS483434.1:988160-988860	senterica	1027
112	GCF_003718295.1_ASM371829v1_genomic.fna.gz	NZ_CP029880.1:2903584-2903979	senterica	1
112	GCF_003718655.1_ASM371865v1_genomic.fna.gz	NZ_CP029958.1:2902294-2902689	senterica	1
112	GCF_004124055.1_ASM412405v1_genomic.fna.gz	NZ_CP033257.1:980159-981653	senterica	34
112	GCF_004124055.1_ASM412405v1_genomic.fna.gz	NZ_CP033257.1:997783-999095	senterica	34
112	GCF_004124055.1_ASM412405v1_genomic.fna.gz	NZ_CP033257.1:999169-999747	senterica	34
112	GCF_001953015.1_ASM195301v1_genomic.fna.gz	NZ_CP019196.1:952998-954186	senterica	26
113	GCF_001953015.1_ASM195301v1_genomic.fna.gz	NZ_CP019196.1:970355-972034	senterica	26
114	GCF_004022525.1_ASM402252v1_genomic.fna.gz	NZ_CP034968.1:3666995-3668245	senterica	313
115	GCF_004022525.1_ASM402252v1_genomic.fna.gz	NZ_CP034968.1:3684376-3684955	senterica	313
116	GCF_004022525.1_ASM402252v1_genomic.fna.gz	NZ_CP034968.1:3685029-3685607	senterica	313
117	GCF_003324835.1_ASM332483v1_genomic.fna.gz	NZ_CP029999.1:954271-954746	senterica	65
