1	GCF_000006825.1_ASM682v1_genomic.fna.gz	NC_002663.1:362646-364594	pmultocida_rirdc	9
2	GCF_000006825.1_ASM682v1_genomic.fna.gz	NC_002663.1:1322126-1322492	pmultocida_rirdc	9
3	GCF_000006825.1_ASM682v1_genomic.fna.gz	NC_002663.1:2080624-2082754	pmultocida_rirdc	9
4	GCF_000234745.1_ASM23474v1_genomic.fna.gz	NC_016808.1:1595899-1603670	pmultocida_multihost	1
5	GCF_000255915.1_ASM25591v1_genomic.fna.gz	NC_017027.1:341386-341833	pmultocida_multihost	11
6	GCF_000255915.1_ASM25591v1_genomic.fna.gz	NC_017027.1:1613481-1614770	pmultocida_multihost	11
7	GCF_000259545.1_ASM25954v1_genomic.fna.gz	NC_017764.1:1070686-1071133	pmultocida_multihost	10
8	GCF_000259545.1_ASM25954v1_genomic.fna.gz	NC_017764.1:1618011-1618760	pmultocida_multihost	10
9	GCF_000512395.1_ASM51239v1_genomic.fna.gz	NZ_CP003328.1:288202-288950	pmultocida_multihost	3
10	GCF_000512395.1_ASM51239v1_genomic.fna.gz	NZ_CP003328.1:1549119-1550407	pmultocida_multihost	3
11	GCF_000754275.1_ASM75427v1_genomic.fna.gz	NZ_CP008918.1:89697-90745	pmultocida_multihost	3
12	GCF_000754275.1_ASM75427v1_genomic.fna.gz	NZ_CP008918.1:1099372-1100241	pmultocida_multihost	3
13	GCF_000973565.1_ASM97356v1_genomic.fna.gz	NZ_CP004392.1:283911-285155	pmultocida_rirdc	31
14	GCF_000973565.1_ASM97356v1_genomic.fna.gz	NZ_CP004392.1:369795-371045	pmultocida_rirdc	31
15	GCF_000973565.1_ASM97356v1_genomic.fna.gz	NZ_CP004392.1:1081979-1084588	pmultocida_rirdc	31
16	GCF_000973565.1_ASM97356v1_genomic.fna.gz	NZ_CP004392.1:2097518-2099167	pmultocida_rirdc	31
17	GCF_001578435.2_ASM157843v2_genomic.fna.gz	NZ_CP007205.2:297062-298233	pmultocida_rirdc	201
18	GCF_001578435.2_ASM157843v2_genomic.fna.gz	NZ_CP007205.2:1585723-1585931	pmultocida_rirdc	201
19	GCF_001663095.1_ASM166309v1_genomic.fna.gz	NZ_CP006976.1:336324-337253	pmultocida_multihost	1
20	GCF_001663095.1_ASM166309v1_genomic.fna.gz	NZ_CP006976.1:1610630-1611798	pmultocida_multihost	1
