1	GCF_000183155.1_ASM18315v1_genomic.fna.gz	NC_014738.1:859686-860657	ranatipestifer	15
2	GCF_000183155.1_ASM18315v1_genomic.fna.gz	NC_014738.1:1695981-1696876	ranatipestifer	15
3	GCF_000191565.1_ASM19156v1_genomic.fna.gz	NC_017569.1:623809-624761	ranatipestifer	16
4	GCF_000191565.1_ASM19156v1_genomic.fna.gz	NC_017569.1:1449460-1450516	ranatipestifer	16
1	GCF_000252855.1_ASM25285v1_genomic.fna.gz	NC_017045.1:1020411-1021382	ranatipestifer	15
2	GCF_000252855.1_ASM25285v1_genomic.fna.gz	NC_017045.1:1855897-1856792	ranatipestifer	15
5	GCF_000295655.1_ASM29565v1_genomic.fna.gz	NC_018609.1:1164085-1164901	ranatipestifer	17
6	GCF_000331695.1_ASM33169v1_genomic.fna.gz	NC_020125.1:871222-872424	ranatipestifer	2
7	GCF_000331695.1_ASM33169v1_genomic.fna.gz	NC_020125.1:2162336-2163164	ranatipestifer	2
8	GCF_000734055.1_ASM73405v1_genomic.fna.gz	NZ_CP006649.1:1594897-1595713	ranatipestifer	18
9	GCF_001051115.1_ASM105111v1_genomic.fna.gz	NZ_CP007504.1:858288-859566	ranatipestifer	35
10	GCF_001051115.1_ASM105111v1_genomic.fna.gz	NZ_CP007504.1:1732243-1733071	ranatipestifer	35
11	GCF_001077795.1_ASM107779v1_genomic.fna.gz	NZ_CP007204.1:879402-880296	ranatipestifer	38
12	GCF_001077795.1_ASM107779v1_genomic.fna.gz	NZ_CP007204.1:1712503-1713001	ranatipestifer	38
13	GCF_001670765.2_ASM167076v2_genomic.fna.gz	NZ_CP029760.1:2049779-2050069	ranatipestifer	29
1	GCF_900186945.1_48903_E01_genomic.fna.gz	NZ_LT906475.1:861225-862196	ranatipestifer	15
2	GCF_900186945.1_48903_E01_genomic.fna.gz	NZ_LT906475.1:1697520-1698415	ranatipestifer	15
